original_source_line,new_release_line,multiplicity,permutation_source_to_release
19752,3154,12,0;1;4;2;3
19753,5216,12,0;1;4;3;2
19754,5216,12,0;1;4;3;2
19755,5487,12,0;1;4;3;2
19756,5487,12,0;1;4;3;2
19757,6081,12,0;1;4;3;2
19758,6081,12,0;1;4;3;2
19759,5836,12,0;1;3;4;2
19760,5836,12,0;1;3;4;2
19761,4703,12,0;1;4;3;2
19762,4703,12,0;1;4;3;2
19763,5931,12,0;1;4;2;3
19764,5931,12,0;1;4;2;3
19765,6141,12,0;1;4;2;3
19766,6141,12,0;1;4;2;3
19767,5451,12,0;1;3;4;2
19768,5451,12,0;1;3;4;2
19769,6308,12,0;1;2;4;3
19770,6308,12,0;1;2;4;3
19771,3290,12,0;1;3;4;2
19772,3290,12,0;1;3;4;2
19773,4360,12,0;1;3;4;2
19774,4360,12,0;1;3;4;2
19775,4392,12,0;1;3;4;2
19776,4392,12,0;1;3;4;2
19777,5450,12,0;1;4;3;2
19778,5450,12,0;1;4;3;2
19779,4868,12,0;1;4;3;2
19780,4868,12,0;1;4;3;2
19781,5994,12,0;1;3;2;4
19782,5994,12,0;1;3;2;4
19783,6024,12,0;1;3;4;2
19784,6024,12,0;1;3;4;2
19785,6143,12,0;1;4;2;3
19786,6143,12,0;1;4;2;3
19787,5306,12,0;1;3;4;2
19788,5306,12,0;1;3;4;2
19789,6298,12,0;1;3;2;4
19790,6298,12,0;1;2;3;4
19791,6051,12,0;1;3;4;2
19792,6051,12,0;1;4;3;2
19793,3134,12,0;1;3;4;2
19794,3134,12,0;1;3;4;2
19795,3218,12,0;1;4;3;2
19796,3218,12,0;1;4;3;2
19797,6232,12,0;1;3;4;2
19798,6232,12,0;1;3;2;4
19799,6181,12,0;1;4;2;3
19800,6181,12,0;1;4;2;3
19801,5685,12,0;1;4;3;2
19802,5685,12,0;1;4;3;2
19803,5416,12,0;1;4;3;2
19804,5416,12,0;1;4;3;2
19805,6015,12,0;1;3;4;2
19806,6015,12,0;1;3;4;2
19807,4434,12,0;1;3;4;2
19808,4434,12,0;1;3;4;2
19809,4322,12,0;1;3;4;2
19810,4322,12,0;1;3;4;2
19811,3013,12,0;1;4;3;2
19812,3013,12,0;1;4;3;2
19813,4867,12,0;1;2;4;3
19814,4867,12,0;1;2;4;3
19815,5616,12,0;1;4;3;2
19816,5616,12,0;1;4;3;2
19817,5708,12,0;1;4;3;2
19818,5708,12,0;1;4;3;2
19819,4326,12,0;1;4;3;2
19820,4326,12,0;1;4;3;2
19821,5704,12,0;1;3;4;2
19822,5704,12,0;1;3;4;2
19823,5073,12,0;1;4;2;3
19824,5073,12,0;1;4;2;3
19825,5797,12,0;1;4;2;3
19826,5797,12,0;1;4;2;3
19827,5613,12,0;1;4;2;3
19828,5613,12,0;1;4;2;3
19829,5433,12,0;1;4;2;3
19830,5433,12,0;1;4;2;3
19831,4307,12,0;1;4;3;2
19832,4307,12,0;1;4;3;2
19833,5426,12,0;1;4;3;2
19834,5426,12,0;1;4;3;2
19835,4803,12,0;1;3;4;2
19836,4803,12,0;1;3;4;2
19837,3046,12,0;1;4;2;3
19838,3046,12,0;1;4;2;3
19839,5990,12,0;1;4;2;3
19840,5990,12,0;1;4;2;3
19841,5470,12,0;1;2;4;3
19842,5470,12,0;1;2;4;3
19843,5174,12,0;1;4;3;2
19844,5174,12,0;1;4;3;2
19845,4308,12,0;1;4;3;2
19846,4308,12,0;1;4;3;2
19847,5898,12,0;1;4;3;2
19848,5898,12,0;1;4;3;2
19849,6359,12,0;1;3;4;2
19850,6359,12,0;1;3;4;2
19851,5915,12,0;1;4;3;2
19852,5915,12,0;1;4;3;2
19853,4916,12,0;1;3;4;2
19854,4916,12,0;1;3;4;2
19855,5887,12,0;1;4;2;3
19856,5887,12,0;1;2;4;3
19857,3115,12,0;1;4;3;2
19858,3115,12,0;1;4;3;2
19859,4268,12,0;1;4;3;2
19860,4268,12,0;1;4;3;2
19861,4372,12,0;1;4;3;2
19862,4372,12,0;1;4;3;2
19863,3106,12,0;1;4;3;2
19864,3106,12,0;1;4;3;2
19865,3072,12,0;1;4;3;2
19866,3072,12,0;1;4;3;2
19867,5144,12,0;1;4;3;2
19868,5144,12,0;1;4;3;2
19869,4785,12,0;1;4;3;2
19870,4785,12,0;1;4;3;2
19871,4578,12,0;1;4;2;3
19872,4578,12,0;1;4;2;3
19873,3000,12,0;1;4;3;2
19874,3000,12,0;1;4;3;2
19875,3074,12,0;1;4;3;2
19876,3074,12,0;1;4;3;2
19877,3078,12,0;1;3;4;2
19878,3078,12,0;1;3;4;2
19879,3039,12,0;1;4;2;3
19880,3039,12,0;1;4;2;3
19881,3308,12,0;1;3;4;2
19882,3308,12,0;1;3;4;2
19883,3169,12,0;1;4;3;2
19884,3169,12,0;1;4;3;2
19885,4382,12,0;1;4;3;2
19886,4382,12,0;1;4;3;2
19887,4590,12,0;1;4;2;3
19888,4590,12,0;1;4;2;3
19889,4601,12,0;1;4;2;3
19890,4601,12,0;1;4;2;3
19891,5916,12,0;1;4;2;3
19892,5916,12,0;1;4;2;3
19893,3222,12,0;1;4;3;2
19894,3222,12,0;1;4;3;2
19895,4403,12,0;1;4;3;2
19896,4403,12,0;1;4;3;2
19897,5145,12,0;1;4;3;2
19898,5145,12,0;1;4;3;2
19899,6058,12,0;1;4;3;2
19900,6058,12,0;1;4;3;2
19901,5148,12,0;1;4;3;2
19902,5148,12,0;1;4;3;2
19903,6192,12,0;1;2;4;3
19904,6192,12,0;1;4;2;3
19905,5402,12,0;1;4;3;2
19906,5402,12,0;1;4;3;2
19907,5377,12,0;1;4;3;2
19908,5377,12,0;1;4;3;2
19909,4681,12,0;1;4;3;2
19910,4681,12,0;1;4;3;2
19911,4693,12,0;1;4;3;2
19912,4693,12,0;1;4;3;2
19913,6363,12,0;1;4;3;2
19914,6363,12,0;1;4;3;2
19915,5091,12,0;1;4;2;3
19916,5091,12,0;1;4;2;3
19917,6216,12,0;1;2;4;3
19918,6216,12,0;1;4;2;3
19919,6136,12,0;1;4;2;3
19920,6136,12,0;1;4;2;3
19921,3097,12,0;1;4;3;2
19922,3097,12,0;1;4;3;2
19923,3188,12,0;1;4;3;2
19924,3188,12,0;1;4;3;2
19925,3021,12,0;1;4;3;2
19926,3021,12,0;1;4;3;2
19927,3182,12,0;1;3;4;2
19928,3182,12,0;1;3;4;2
19929,5172,12,0;1;4;3;2
19930,5172,12,0;1;4;3;2
19931,4809,12,0;1;4;3;2
19932,4809,12,0;1;4;3;2
19933,4691,12,0;1;4;3;2
19934,4691,12,0;1;4;3;2
19935,5384,12,0;1;4;3;2
19936,5384,12,0;1;4;3;2
19937,5663,12,0;1;4;3;2
19938,5663,12,0;1;4;3;2
19939,3234,12,0;1;4;3;2
19940,3234,12,0;1;4;3;2
19941,3128,12,0;1;4;3;2
19942,3128,12,0;1;4;3;2
19943,4884,12,0;1;4;3;2
19944,4884,12,0;1;4;3;2
19945,5271,12,0;1;3;4;2
19946,5271,12,0;1;3;4;2
19947,4290,12,0;1;4;3;2
19948,4290,12,0;1;4;3;2
19949,4366,12,0;1;4;3;2
19950,4366,12,0;1;4;3;2
19951,5386,12,0;1;4;2;3
19952,5386,12,0;1;4;2;3
19953,4328,12,0;1;3;4;2
19954,4328,12,0;1;3;4;2
19955,4707,12,0;1;3;4;2
19956,4707,12,0;1;3;4;2
19957,6210,12,0;1;4;3;2
19958,6210,12,0;1;4;3;2
19959,5586,12,0;1;4;3;2
19960,5586,12,0;1;4;3;2
19961,5087,12,0;1;4;3;2
19962,5087,12,0;1;4;3;2
19963,4781,12,0;1;4;3;2
19964,4781,12,0;1;4;3;2
19965,4455,12,0;1;4;3;2
19966,4455,12,0;1;4;3;2
19967,4480,12,0;1;4;3;2
19968,4480,12,0;1;4;3;2
19969,5427,12,0;1;4;3;2
19970,5427,12,0;1;4;3;2
19971,4712,12,0;1;3;4;2
19972,4712,12,0;1;3;4;2
19973,5618,12,0;1;3;4;2
19974,5618,12,0;1;3;4;2
19975,4900,12,0;1;4;3;2
19976,4900,12,0;1;4;3;2
19977,24383,12,0;3;1;4;2
19978,24383,12,0;3;1;4;2
19979,17051,12,0;1;4;3;2
19980,17051,12,0;1;4;3;2
19981,19718,12,0;4;2;1;3
19982,19718,12,0;4;2;1;3
19983,19155,12,0;4;1;3;2
19984,11532,12,0;4;3;1;2
19985,18883,12,0;3;4;1;2
19986,6705,12,0;4;2;1;3
19987,14227,12,0;4;2;3;1
19988,14227,12,0;4;2;3;1
19989,11351,12,0;3;4;2;1
19990,11351,12,0;3;4;2;1
19991,20542,12,0;1;3;4;2
19992,11125,12,0;2;3;4;1
19993,11125,12,0;2;4;3;1
19994,14263,12,0;4;2;1;3
19995,14263,12,0;4;2;1;3
19996,20426,12,0;4;3;1;2
19997,20426,12,0;4;3;1;2
19998,20179,12,0;1;4;3;2
19999,20179,12,0;1;4;3;2
20000,20420,12,0;3;1;4;2
20001,20420,12,0;3;1;4;2
20002,21645,12,0;1;4;2;3
20003,21645,12,0;1;4;2;3
20004,13934,12,0;4;2;3;1
20005,13934,12,0;4;2;3;1
20006,7024,12,0;3;2;4;1
20007,7024,12,0;3;2;4;1
20008,15683,12,0;2;4;3;1
20009,15683,12,0;2;4;3;1
20010,10777,12,0;4;3;1;2
20011,10777,12,0;4;3;1;2
20012,17322,12,0;4;1;3;2
20013,22545,12,0;1;4;2;3
20014,22545,12,0;1;4;3;2
20015,11259,12,0;4;2;3;1
20016,11259,12,0;4;2;3;1
20017,11397,12,0;4;3;2;1
20018,11397,12,0;4;3;2;1
20019,7187,12,0;3;4;2;1
20020,23276,12,0;1;4;2;3
20021,23276,12,0;1;4;2;3
20022,23284,12,0;4;1;3;2
20023,23284,12,0;4;1;3;2
20024,24119,12,0;1;2;4;3
20025,10563,12,0;4;3;1;2
20026,10563,12,0;4;3;1;2
20027,7869,12,0;3;4;1;2
20028,7869,12,0;3;4;1;2
20029,12880,12,0;2;4;1;3
20030,12880,12,0;2;4;1;3
20031,7982,12,0;4;3;2;1
20032,7982,12,0;4;3;2;1
20033,14126,12,0;3;2;4;1
20034,14126,12,0;3;2;4;1
20035,6650,12,0;4;2;3;1
20036,6650,12,0;4;2;3;1
20037,19087,12,0;3;4;1;2
20038,19087,12,0;3;4;1;2
20039,18935,12,0;2;1;4;3
20040,18935,12,0;2;1;4;3
20041,7871,12,0;3;4;2;1
20042,7871,12,0;3;4;2;1
20043,7866,12,0;3;4;2;1
20044,7866,12,0;3;4;2;1
20045,11068,12,0;3;4;1;2
20046,11068,12,0;3;4;1;2
20047,14664,12,0;4;2;1;3
20048,14664,12,0;4;2;1;3
20049,11192,12,0;4;3;2;1
20050,11192,12,0;4;2;3;1
20051,12116,12,0;3;4;2;1
20052,12116,12,0;3;4;2;1
20053,7037,12,0;4;2;3;1
20054,7037,12,0;4;2;3;1
20055,10345,12,0;4;3;1;2
20056,10345,12,0;4;3;1;2
20057,13935,12,0;3;4;1;2
20058,13935,12,0;3;4;1;2
20059,11146,12,0;4;3;1;2
20060,11146,12,0;4;3;1;2
20061,11057,12,0;3;4;2;1
20062,11057,12,0;3;4;2;1
20063,14140,12,0;4;3;2;1
20064,14140,12,0;4;3;2;1
20065,12087,12,0;4;3;1;2
20066,12087,12,0;4;3;1;2
20067,12093,12,0;3;4;1;2
20068,12093,12,0;3;4;1;2
20069,7107,12,0;3;2;4;1
20070,7107,12,0;3;2;4;1
20071,871,12,0;1;2;4;3
20072,871,12,0;1;4;2;3
20073,872,12,0;1;2;4;3
20074,872,12,0;1;2;4;3
20075,1536,12,0;1;4;2;3
20076,1536,12,0;1;2;4;3
20077,1537,12,0;1;4;2;3
20078,1537,12,0;1;4;2;3
20079,2183,12,0;1;2;4;3
20080,2183,12,0;1;4;2;3
20081,2392,12,0;1;2;4;3
20082,2392,12,0;1;4;2;3
20083,2532,12,0;1;4;2;3
20084,2532,12,0;1;4;2;3
20085,2585,12,0;1;2;4;3
20086,2585,12,0;1;2;4;3
20087,2596,12,0;1;2;4;3
20088,2596,12,0;1;2;4;3
20089,2030,12,0;1;3;2;4
20090,2030,12,0;1;3;2;4
20091,2182,12,0;1;3;4;2
20092,2182,12,0;1;3;4;2
20093,3475,12,0;1;2;3;4
20094,3475,12,0;1;2;3;4
20095,3560,12,0;1;2;3;4
20096,3560,12,0;1;2;3;4
20097,3565,12,0;1;2;3;4
20098,3565,12,0;1;2;3;4
20099,3577,12,0;1;2;3;4
20100,3577,12,0;1;2;3;4
20101,3578,12,0;1;2;3;4
20102,3578,12,0;1;2;3;4
20103,3590,12,0;1;2;3;4
20104,3590,12,0;1;2;3;4
20105,3582,12,0;1;2;4;3
20106,3582,12,0;1;2;4;3
20107,3583,12,0;1;2;4;3
20108,3583,12,0;1;2;4;3
20109,3593,12,0;1;2;3;4
20110,3593,12,0;1;2;3;4
20111,3509,12,0;1;2;4;3
20112,3509,12,0;1;2;4;3
20113,3510,12,0;1;2;4;3
20114,3510,12,0;1;2;4;3
20115,3550,12,0;1;2;4;3
20116,3550,12,0;1;2;4;3
20117,3511,12,0;1;2;4;3
20118,3511,12,0;1;2;4;3
20119,3956,12,0;1;2;3;4
20120,3956,12,0;1;2;3;4
20121,3831,12,0;1;3;4;2
20122,3831,12,0;1;3;4;2
20123,4043,12,0;1;3;2;4
20124,4043,12,0;1;3;2;4
20125,4027,12,0;1;3;2;4
20126,4027,12,0;1;3;2;4
20127,3714,12,0;1;4;3;2
20128,3714,12,0;1;4;3;2
20129,3998,12,0;1;4;3;2
20130,3998,12,0;1;4;3;2
20131,4070,12,0;1;4;3;2
20132,4070,12,0;1;4;3;2
20133,4028,12,0;1;4;3;2
20134,4028,12,0;1;4;3;2
20135,3882,12,0;1;3;4;2
20136,3882,12,0;1;3;4;2
20137,3848,12,0;1;4;3;2
20138,3848,12,0;1;4;3;2
20139,3965,12,0;1;4;3;2
20140,3965,12,0;1;4;3;2
20141,3997,12,0;1;2;4;3
20142,3997,12,0;1;2;4;3
20143,3888,12,0;1;3;4;2
20144,3888,12,0;1;3;4;2
20145,4053,12,0;1;4;3;2
20146,4053,12,0;1;4;3;2
20147,3867,12,0;1;4;3;2
20148,3867,12,0;1;4;3;2
20149,4019,12,0;1;4;3;2
20150,4019,12,0;1;4;3;2
20151,3947,12,0;1;4;3;2
20152,3947,12,0;1;4;3;2
20153,3833,12,0;1;4;3;2
20154,3833,12,0;1;4;3;2
20155,3722,12,0;1;4;3;2
20156,3722,12,0;1;4;3;2
20157,3812,12,0;1;4;3;2
20158,3812,12,0;1;4;3;2
20159,3924,12,0;1;4;3;2
20160,3924,12,0;1;4;3;2
20161,3683,12,0;1;4;3;2
20162,3683,12,0;1;4;3;2
20163,3944,12,0;1;4;3;2
20164,3944,12,0;1;4;3;2
20165,3905,12,0;1;4;3;2
20166,3905,12,0;1;4;3;2
20167,3706,12,0;1;4;3;2
20168,3706,12,0;1;4;3;2
20169,3968,12,0;1;4;3;2
20170,3968,12,0;1;4;3;2
20171,3819,12,0;1;4;3;2
20172,3819,12,0;1;4;3;2
20173,7499,12,0;1;2;4;3
20174,7499,12,0;1;2;3;4
20175,24378,12,0;3;4;2;1
20176,24378,12,0;3;2;1;4
20177,24384,12,0;3;4;1;2
20178,24384,12,0;3;4;2;1
20179,18733,12,0;3;1;2;4
20180,9784,12,0;3;4;2;1
20181,9784,12,0;3;4;2;1
20182,9028,12,0;3;4;2;1
20183,9028,12,0;3;4;2;1
20184,21351,12,0;1;4;2;3
20185,21351,12,0;1;4;2;3
20186,7865,12,0;3;2;4;1
20187,7865,12,0;3;2;4;1
20188,9773,12,0;3;4;2;1
20189,9773,12,0;3;4;2;1
20190,9392,12,0;4;3;2;1
20191,9392,12,0;4;3;2;1
20192,15951,12,0;4;1;3;2
20193,23356,12,0;1;3;4;2
20194,23356,12,0;1;3;4;2
20195,9716,12,0;3;4;2;1
20196,9716,12,0;3;4;2;1
20197,24202,12,0;1;4;3;2
20198,24202,12,0;1;4;3;2
20199,15705,12,0;2;1;4;3
20200,15705,12,0;2;1;4;3
20201,14581,12,0;4;3;1;2
20202,14581,12,0;4;3;1;2
20203,9395,12,0;2;3;4;1
20204,9395,12,0;2;3;4;1
20205,15690,12,0;3;4;1;2
20206,15690,12,0;3;4;1;2
20207,9074,12,0;4;3;1;2
20208,9074,12,0;4;3;1;2
20209,7441,12,0;4;3;2;1
20210,7441,12,0;4;3;2;1
20211,12698,12,0;4;1;2;3
20212,10497,12,0;4;3;2;1
20213,10497,12,0;4;3;2;1
20214,10498,12,0;4;3;2;1
20215,10498,12,0;4;3;2;1
20216,9398,12,0;4;3;2;1
20217,9398,12,0;4;3;2;1
20218,12426,12,0;2;4;1;3
20219,12426,12,0;2;4;1;3
20220,3361,12,0;1;2;3;4
20221,3361,12,0;1;2;3;4
20222,3390,12,0;1;2;3;4
20223,3390,12,0;1;2;3;4
20224,3402,12,0;1;2;4;3
20225,3402,12,0;1;2;4;3
20226,3726,12,0;1;4;3;2
20227,3726,12,0;1;4;3;2
20228,3720,12,0;1;4;3;2
20229,3720,12,0;1;4;3;2
20230,3703,12,0;1;4;3;2
20231,3703,12,0;1;4;3;2
20232,2911,12,0;1;2;3;4
20233,2911,12,0;1;2;3;4
20234,2942,12,0;1;2;4;3
20235,2942,12,0;1;2;4;3
20236,3041,12,0;1;2;4;3
20237,3041,12,0;1;2;4;3
20238,4206,12,0;1;2;4;3
20239,4206,12,0;1;2;4;3
20240,4541,12,0;1;2;3;4
20241,4541,12,0;1;2;3;4
20242,4544,12,0;1;2;3;4
20243,4544,12,0;1;2;3;4
20244,4546,12,0;1;2;3;4
20245,4546,12,0;1;2;3;4
20246,4549,12,0;1;2;3;4
20247,4549,12,0;1;2;3;4
20248,4525,12,0;1;2;4;3
20249,4525,12,0;1;2;4;3
20250,2924,12,0;1;4;2;3
20251,2924,12,0;1;4;2;3
20252,3225,12,0;1;3;2;4
20253,3225,12,0;1;3;2;4
20254,4799,12,0;1;3;4;2
20255,4799,12,0;1;3;2;4
20256,5168,12,0;1;4;2;3
20257,5168,12,0;1;4;2;3
20258,5544,12,0;1;4;2;3
20259,5544,12,0;1;4;2;3
20260,4129,12,0;1;4;3;2
20261,4129,12,0;1;4;3;2
20262,5183,12,0;1;4;2;3
20263,5183,12,0;1;4;2;3
20264,4788,12,0;1;4;2;3
20265,4788,12,0;1;4;2;3
20266,4635,12,0;1;4;2;3
20267,4635,12,0;1;4;2;3
20268,4458,12,0;1;4;3;2
20269,4458,12,0;1;4;3;2
20270,4842,12,0;1;4;3;2
20271,4842,12,0;1;4;3;2
20272,5739,12,0;1;3;4;2
20273,5739,12,0;1;3;4;2
20274,5572,12,0;1;4;2;3
20275,5572,12,0;1;4;2;3
20276,5570,12,0;1;4;2;3
20277,5570,12,0;1;4;2;3
20278,6260,12,0;1;2;3;4
20279,6260,12,0;1;2;3;4
20280,4467,12,0;1;3;4;2
20281,4467,12,0;1;3;4;2
20282,6018,12,0;1;3;4;2
20283,6018,12,0;1;3;4;2
20284,5769,12,0;1;3;2;4
20285,5769,12,0;1;3;2;4
20286,4939,12,0;1;4;3;2
20287,4939,12,0;1;4;3;2
20288,4136,12,0;1;3;4;2
20289,4136,12,0;1;3;4;2
20290,4459,12,0;1;3;4;2
20291,4459,12,0;1;3;4;2
20292,6189,12,0;1;3;4;2
20293,6189,12,0;1;3;4;2
20294,3191,12,0;1;4;3;2
20295,3191,12,0;1;4;3;2
20296,5040,12,0;1;4;3;2
20297,5040,12,0;1;4;3;2
20298,2954,12,0;1;4;3;2
20299,2954,12,0;1;4;3;2
20300,2970,12,0;1;4;2;3
20301,2970,12,0;1;4;2;3
20302,4474,12,0;1;3;4;2
20303,4474,12,0;1;3;4;2
20304,5716,12,0;1;3;4;2
20305,5716,12,0;1;3;4;2
20306,5977,12,0;1;4;3;2
20307,5977,12,0;1;4;3;2
20308,5383,12,0;1;4;3;2
20309,5383,12,0;1;4;3;2
20310,6355,12,0;1;3;4;2
20311,6355,12,0;1;3;4;2
20312,4130,12,0;1;4;3;2
20313,4130,12,0;1;4;3;2
20314,5260,12,0;1;4;3;2
20315,5260,12,0;1;4;3;2
20316,2922,12,0;1;4;3;2
20317,2922,12,0;1;4;3;2
20318,5891,12,0;1;3;4;2
20319,5891,12,0;1;3;4;2
20320,4185,12,0;1;4;3;2
20321,4185,12,0;1;4;3;2
20322,4316,12,0;1;4;3;2
20323,4316,12,0;1;4;3;2
20324,4715,12,0;1;4;3;2
20325,4715,12,0;1;4;3;2
20326,2797,12,0;1;4;3;2
20327,2797,12,0;1;4;3;2
20328,4569,12,0;1;3;4;2
20329,4569,12,0;1;3;4;2
20330,2943,12,0;1;4;3;2
20331,2943,12,0;1;4;3;2
20332,5881,12,0;1;4;3;2
20333,5881,12,0;1;4;3;2
20334,3171,12,0;1;4;3;2
20335,3171,12,0;1;4;3;2
20336,5410,12,0;1;4;3;2
20337,5410,12,0;1;4;3;2
20338,4566,12,0;1;4;3;2
20339,4566,12,0;1;4;3;2
20340,2835,12,0;1;4;3;2
20341,2835,12,0;1;4;3;2
20342,2913,12,0;1;4;3;2
20343,2913,12,0;1;4;3;2
20344,5052,12,0;1;4;3;2
20345,5052,12,0;1;4;3;2
20346,4198,12,0;1;4;3;2
20347,4198,12,0;1;4;3;2
20348,11084,12,0;1;2;3;4
20349,11084,12,0;1;3;2;4
20350,10976,12,0;4;3;1;2
20351,13117,12,0;3;4;1;2
20352,14963,12,0;3;4;1;2
20353,6674,12,0;4;3;2;1
20354,16413,12,0;4;1;3;2
20355,18910,12,0;1;2;3;4
20356,18910,12,0;1;2;3;4
20357,18660,12,0;1;4;2;3
20358,18660,12,0;1;4;2;3
20359,11210,12,0;2;3;4;1
20360,11210,12,0;2;3;4;1
20361,15782,12,0;4;2;3;1
20362,15782,12,0;4;2;3;1
20363,12620,12,0;3;1;4;2
20364,12620,12,0;3;1;4;2
20365,17848,12,0;4;3;1;2
20366,10675,12,0;2;3;4;1
20367,10675,12,0;2;3;4;1
20368,21674,12,0;4;1;2;3
20369,15801,12,0;3;1;2;4
20370,15801,12,0;3;1;2;4
20371,19074,12,0;4;1;3;2
20372,7975,12,0;4;1;3;2
20373,7975,12,0;4;1;3;2
20374,22522,12,0;1;3;4;2
20375,22522,12,0;1;3;4;2
20376,7969,12,0;4;3;2;1
20377,10523,12,0;3;2;4;1
20378,10523,12,0;3;2;4;1
20379,12469,12,0;2;4;3;1
20380,18570,12,0;4;1;2;3
20381,18570,12,0;4;1;2;3
20382,23232,12,0;1;4;2;3
20383,12309,12,0;4;2;3;1
20384,12309,12,0;4;2;3;1
20385,24503,12,0;1;3;4;2
20386,24503,12,0;1;3;4;2
20387,6875,12,0;4;2;3;1
20388,6875,12,0;4;2;3;1
20389,14077,12,0;4;1;3;2
20390,14077,12,0;4;1;3;2
20391,8138,12,0;4;3;1;2
20392,8138,12,0;3;4;1;2
20393,12968,12,0;4;3;1;2
20394,12968,12,0;4;3;1;2
20395,7893,12,0;3;4;2;1
20396,7893,12,0;3;4;2;1
20397,1123,12,0;1;3;2;4
20398,1123,12,0;1;3;2;4
20399,3549,12,0;1;2;4;3
20400,3549,12,0;1;2;4;3
20401,3756,12,0;1;2;4;3
20402,3756,12,0;1;2;4;3
20403,3786,12,0;1;4;3;2
20404,3786,12,0;1;4;3;2
20405,3781,12,0;1;4;3;2
20406,3781,12,0;1;4;3;2
20407,4069,12,0;1;3;4;2
20408,4069,12,0;1;3;4;2
20409,3872,12,0;1;4;3;2
20410,3872,12,0;1;4;3;2
20411,3672,12,0;1;4;3;2
20412,3672,12,0;1;4;3;2
20413,9239,12,0;1;4;2;3
20414,9239,12,0;1;4;2;3
20415,9366,12,0;2;4;1;3
20416,9366,12,0;2;4;1;3
20417,10496,12,0;3;4;2;1
20418,10496,12,0;3;4;2;1
20419,8967,12,0;3;4;2;1
20420,8967,12,0;3;4;2;1
20421,11479,12,0;4;3;1;2
20422,11479,12,0;4;3;1;2
20423,11100,12,0;3;2;1;4
20424,11100,12,0;2;3;1;4
20425,8230,12,0;4;1;3;2
20426,10590,12,0;3;4;1;2
20427,10590,12,0;3;4;1;2
20428,24205,12,0;1;2;3;4
20429,24205,12,0;1;2;3;4
20430,20060,12,0;4;1;3;2
20431,9559,12,0;2;4;3;1
20432,9559,12,0;2;4;3;1
20433,8822,12,0;3;4;2;1
20434,8822,12,0;3;4;2;1
20435,9014,12,0;4;2;3;1
20436,9014,12,0;4;2;3;1
20437,8966,12,0;4;3;2;1
20438,8966,12,0;4;3;2;1
20439,9069,12,0;3;4;2;1
20440,9069,12,0;3;4;2;1
20441,8979,12,0;4;3;2;1
20442,8979,12,0;4;3;2;1
20443,9009,12,0;4;3;2;1
20444,9009,12,0;4;3;2;1
20445,15812,12,0;4;3;1;2
20446,15812,12,0;4;3;1;2
20447,9034,12,0;4;3;1;2
20448,9034,12,0;4;3;1;2
20449,732,12,0;1;2;4;3
20450,732,12,0;1;2;4;3
20451,847,12,0;1;2;4;3
20452,847,12,0;1;4;2;3
20453,870,12,0;1;4;2;3
20454,870,12,0;1;2;4;3
20455,1997,12,0;1;4;2;3
20456,1997,12,0;1;4;2;3
20457,2269,12,0;1;4;2;3
20458,2269,12,0;1;4;2;3
20459,2276,12,0;1;4;2;3
20460,2276,12,0;1;4;2;3
20461,2583,12,0;1;2;4;3
20462,2583,12,0;1;2;4;3
20463,2588,12,0;1;2;4;3
20464,2588,12,0;1;2;4;3
20465,1701,12,0;1;3;4;2
20466,1701,12,0;1;3;4;2
20467,1535,12,0;1;3;4;2
20468,1535,12,0;1;3;4;2
20469,2029,12,0;1;3;4;2
20470,2029,12,0;1;3;2;4
20471,917,12,0;1;3;2;4
20472,917,12,0;1;3;4;2
20473,2391,12,0;1;3;2;4
20474,2391,12,0;1;3;4;2
20475,912,12,0;1;3;2;4
20476,912,12,0;1;3;2;4
20477,2171,12,0;1;3;2;4
20478,2171,12,0;1;3;2;4
20479,2038,12,0;1;3;4;2
20480,2038,12,0;1;3;4;2
20481,1898,12,0;1;3;2;4
20482,1898,12,0;1;3;2;4
20483,1746,12,0;1;3;2;4
20484,1746,12,0;1;3;4;2
20485,1568,12,0;1;3;2;4
20486,1568,12,0;1;3;2;4
20487,1377,12,0;1;3;4;2
20488,1377,12,0;1;3;4;2
20489,2821,12,0;1;2;4;3
20490,2821,12,0;1;2;4;3
20491,4843,12,0;1;3;4;2
20492,4843,12,0;1;3;4;2
20493,4613,12,0;1;3;4;2
20494,4613,12,0;1;3;4;2
20495,4183,12,0;1;3;4;2
20496,4183,12,0;1;3;4;2
20497,2836,12,0;1;4;3;2
20498,2836,12,0;1;4;3;2
20499,4171,12,0;1;3;4;2
20500,4171,12,0;1;3;4;2
20501,6151,12,0;1;4;2;3
20502,6151,12,0;1;4;2;3
20503,2808,12,0;1;4;3;2
20504,2808,12,0;1;4;3;2
20505,13045,12,0;4;2;1;3
20506,14808,12,0;1;2;4;3
20507,14808,12,0;1;2;4;3
20508,14706,12,0;4;3;1;2
20509,14706,12,0;4;3;1;2
20510,18595,12,0;2;1;3;4
20511,18595,12,0;2;1;3;4
20512,20522,12,0;3;4;1;2
20513,18908,12,0;3;1;2;4
20514,18908,12,0;3;1;2;4
20515,12182,12,0;2;3;4;1
20516,12182,12,0;2;3;4;1
20517,10364,12,0;2;3;4;1
20518,10364,12,0;2;3;4;1
20519,14215,12,0;4;1;3;2
20520,14215,12,0;4;1;3;2
20521,6716,12,0;4;2;3;1
20522,6716,12,0;4;2;3;1
20523,7849,12,0;3;4;2;1
20524,7849,12,0;3;4;2;1
20525,12088,12,0;4;1;3;2
20526,12088,12,0;4;1;2;3
20527,10420,12,0;3;4;1;2
20528,10420,12,0;3;4;1;2
